__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,start_time,end_time,run_time,total_energy(J),monsoon_run_time(ms),average_power(W)
run_114,DONE,regexredux,cpp,False,5,8.4,3.528,0.0,1697575001.86482,1697575004.438348,2.5735280513763428,0.009112189096524325,2.558391809463501,3.5616863151368383
run_115,DONE,regexredux,cpp,True,1,15.1,3.526,0.0,1697575014.500059,1697575017.1440718,2.644012928009033,0.009586334076850313,2.6297528743743896,3.645336476390723
run_116,DONE,regexredux,cpp,True,2,12.9,3.531,0.0,1697575018.2040792,1697575020.817255,2.613175868988037,0.009927839300787555,2.6124699115753174,3.8001736428807615
run_117,DONE,regexredux,cpp,True,3,13.8,3.529,0.0,1697575021.873476,1697575024.505184,2.6317079067230225,0.00937684606012611,2.6383583545684814,3.5540456602074233
run_118,DONE,regexredux,cpp,True,4,14.9,3.525,0.0,1697575025.563477,1697575028.1911948,2.6277177333831787,0.00964702889564086,2.635554075241089,3.660341856107958
run_119,DONE,regexredux,cpp,True,5,11.9,3.527,0.0,1697575029.249077,1697575031.8738549,2.6247777938842773,0.009183742540778327,2.6366374492645264,3.483126792172384
run_120,DONE,revcomp,py,False,1,32.1,3.585,0.0,1697575041.927276,1697575044.326542,2.399266004562378,0.008417251799840443,2.384305000305176,3.5302747755690183
run_121,DONE,revcomp,py,False,2,33.0,3.609,0.0,1697575045.383824,1697575047.997003,2.6131792068481445,0.009478720673210756,2.6121480464935303,3.628707295489897
run_122,DONE,revcomp,py,False,3,31.8,3.58,0.0,1697575049.060243,1697575051.6929111,2.6326682567596436,0.00986510592292441,2.6279470920562744,3.753921056000149
run_123,DONE,revcomp,py,False,4,32.6,3.586,0.0,1697575052.7416372,1697575055.489164,2.7475268840789795,0.009948024602505207,2.7576889991760254,3.6073772660650256
run_124,DONE,revcomp,py,False,5,36.0,3.53,0.0,1697575056.549359,1697575058.726402,2.1770429611206055,0.008273084333137296,2.1673474311828613,3.817147271410075
run_125,DONE,revcomp,py,True,1,33.3,3.574,0.0,1697575068.784767,1697575071.455898,2.671131134033203,0.009614102367522718,2.668065309524536,3.6033984375127623
run_126,DONE,revcomp,py,True,2,32.5,3.61,0.0,1697575072.514343,1697575075.249144,2.7348010540008545,0.010249554870584609,2.7527356147766113,3.7234069322041945
run_127,DONE,revcomp,py,True,3,33.3,3.576,0.0,1697575076.297002,1697575079.022879,2.725876808166504,0.009487967996838417,2.734095573425293,3.4702400636828608
run_128,DONE,revcomp,py,True,4,31.4,3.576,0.0,1697575080.0817778,1697575082.690472,2.608694076538086,0.009681803520078074,2.627345085144043,3.685014037486923
run_129,DONE,revcomp,py,True,5,33.0,3.585,0.0,1697575083.746381,1697575086.305411,2.559030055999756,0.009074032781287074,2.5664854049682617,3.5355871355127726
run_130,DONE,revcomp,js,False,1,32.5,3.591,0.0,1697575096.3616588,1697575098.6970692,2.3354103565216064,0.008465033388440336,2.3331265449523926,3.6281929956838517
run_131,DONE,revcomp,js,False,2,32.6,3.594,0.0,1697575099.754138,1697575102.365418,2.6112799644470215,0.009267932554661143,2.592515468597412,3.574880330289881
run_132,DONE,revcomp,js,False,3,31.8,3.584,0.0,1697575103.4208598,1697575106.059942,2.639082193374634,0.009932461491067841,2.636439085006714,3.7673775766537565
run_133,DONE,revcomp,js,False,4,32.6,3.585,0.0,1697575107.1195788,1697575109.4603689,2.340790033340454,0.008578595787551544,2.329716205596924,3.682249265787084
run_134,DONE,revcomp,js,False,5,33.3,3.584,0.0,1697575110.51239,1697575113.139043,2.6266531944274902,0.009649639677366241,2.6275477409362793,3.672488810394656
run_135,DONE,revcomp,js,True,1,33.0,3.592,0.0,1697575123.198713,1697575125.52369,2.324976921081543,0.008286886980623537,2.3249101638793945,3.564390189940011
run_136,DONE,revcomp,js,True,2,32.5,3.582,0.0,1697575126.588437,1697575129.200916,2.6124789714813232,0.009357058396629328,2.5870108604431152,3.6169381967830656
run_137,DONE,revcomp,js,True,3,33.7,3.593,0.0,1697575130.256191,1697575132.902392,2.6462011337280273,0.00981448054056622,2.634943962097168,3.7247397598371754
run_138,DONE,revcomp,js,True,4,31.8,3.596,0.0,1697575133.959143,1697575136.294697,2.3355541229248047,0.008763399274519095,2.3301761150360107,3.7608313028235054
run_139,DONE,revcomp,js,True,5,32.9,3.592,0.0,1697575137.349048,1697575139.756167,2.407118797302246,0.008747163319277903,2.4220077991485596,3.6115339192354825
